,Hotel,Total Rooms,Date,Rooms Solds,Rooms Revenue,CompSet Total Rooms,CompSet Rooms Sold,CompSet Rooms Revenue
3075,Imaginary Hotel 4,490,2025-03-07,323,26587,1130,391,221901
3076,Imaginary Hotel 4,490,2025-03-06,316,12520,1130,323,46807
3077,Imaginary Hotel 4,490,2025-03-05,212,95579,1130,948,51621
3078,Imaginary Hotel 4,490,2025-03-04,116,90765,1130,209,20510
3079,Imaginary Hotel 4,490,2025-03-03,453,18125,1130,625,171023
3080,Imaginary Hotel 4,490,2025-03-02,178,24172,1130,86,172982
3081,Imaginary Hotel 4,490,2025-03-01,47,8943,1130,403,77710
3082,Imaginary Hotel 4,490,2025-02-28,217,38689,1130,114,126833
3083,Imaginary Hotel 4,490,2025-02-27,320,73851,1130,738,69010
3084,Imaginary Hotel 4,490,2025-02-26,35,7174,1130,495,246793
3085,Imaginary Hotel 4,490,2025-02-25,461,77470,1130,636,79467
3086,Imaginary Hotel 4,490,2025-02-24,221,94639,1130,429,47357
3087,Imaginary Hotel 4,490,2025-02-23,7,75772,1130,771,35669
3088,Imaginary Hotel 4,490,2025-02-22,300,42178,1130,945,91057
3089,Imaginary Hotel 4,490,2025-02-21,61,46203,1130,375,208493
3090,Imaginary Hotel 4,490,2025-02-20,50,77658,1130,828,131489
3091,Imaginary Hotel 4,490,2025-02-19,428,94823,1130,842,48105
3092,Imaginary Hotel 4,490,2025-02-18,357,82674,1130,435,27581
3093,Imaginary Hotel 4,490,2025-02-17,273,63295,1130,816,134952
3094,Imaginary Hotel 4,490,2025-02-16,153,61342,1130,667,60108
3095,Imaginary Hotel 4,490,2025-02-15,190,34570,1130,285,21052
3096,Imaginary Hotel 4,490,2025-02-14,384,24776,1130,788,247206
3097,Imaginary Hotel 4,490,2025-02-13,23,21862,1130,444,43529
3098,Imaginary Hotel 4,490,2025-02-12,350,69117,1130,1046,248920
3099,Imaginary Hotel 4,490,2025-02-11,247,21845,1130,822,212189
3100,Imaginary Hotel 4,490,2025-02-10,336,99474,1130,941,119793
3101,Imaginary Hotel 4,490,2025-02-09,72,84910,1130,474,53795
3102,Imaginary Hotel 4,490,2025-02-08,126,47164,1130,502,127280
3103,Imaginary Hotel 4,490,2025-02-07,347,17809,1130,909,222394
3104,Imaginary Hotel 4,490,2025-02-06,158,84662,1130,1058,187747
3105,Imaginary Hotel 4,490,2025-02-05,430,85636,1130,14,246988
3106,Imaginary Hotel 4,490,2025-02-04,137,11132,1130,907,50894
3107,Imaginary Hotel 4,490,2025-02-03,463,59933,1130,956,23407
3108,Imaginary Hotel 4,490,2025-02-02,117,8112,1130,1053,90317
3109,Imaginary Hotel 4,490,2025-02-01,160,28935,1130,668,216066
3110,Imaginary Hotel 4,490,2025-01-31,160,34454,1130,281,195029
3111,Imaginary Hotel 4,490,2025-01-30,276,82538,1130,10,174610
3112,Imaginary Hotel 4,490,2025-01-29,74,52417,1130,907,147714
3113,Imaginary Hotel 4,490,2025-01-28,230,50011,1130,339,57751
3114,Imaginary Hotel 4,490,2025-01-27,139,86731,1130,90,89832
3115,Imaginary Hotel 4,490,2025-01-26,32,89151,1130,188,228979
3116,Imaginary Hotel 4,490,2025-01-25,193,28777,1130,464,215101
3117,Imaginary Hotel 4,490,2025-01-24,379,69182,1130,201,32872
3118,Imaginary Hotel 4,490,2025-01-23,394,12726,1130,962,156679
3119,Imaginary Hotel 4,490,2025-01-22,135,24843,1130,417,91006
3120,Imaginary Hotel 4,490,2025-01-21,5,38610,1130,722,83195
3121,Imaginary Hotel 4,490,2025-01-20,353,79605,1130,656,139384
3122,Imaginary Hotel 4,490,2025-01-19,191,44261,1130,792,140622
3123,Imaginary Hotel 4,490,2025-01-18,353,39866,1130,213,147356
3124,Imaginary Hotel 4,490,2025-01-17,289,39401,1130,775,28069
3125,Imaginary Hotel 4,490,2025-01-16,436,40592,1130,644,76040
3126,Imaginary Hotel 4,490,2025-01-15,27,77079,1130,574,112319
3127,Imaginary Hotel 4,490,2025-01-14,359,42813,1130,1055,91460
3128,Imaginary Hotel 4,490,2025-01-13,96,63088,1130,486,78283
3129,Imaginary Hotel 4,490,2025-01-12,109,70445,1130,603,193539
3130,Imaginary Hotel 4,490,2025-01-11,255,56249,1130,331,30592
3131,Imaginary Hotel 4,490,2025-01-10,12,10418,1130,874,160460
3132,Imaginary Hotel 4,490,2025-01-09,168,13678,1130,564,142061
3133,Imaginary Hotel 4,490,2025-01-08,332,8050,1130,625,8760
3134,Imaginary Hotel 4,490,2025-01-07,386,84741,1130,737,132027
3135,Imaginary Hotel 4,490,2025-01-06,47,81557,1130,476,164198
3136,Imaginary Hotel 4,490,2025-01-05,315,55581,1130,676,161511
3137,Imaginary Hotel 4,490,2025-01-04,11,72779,1130,370,121234
3138,Imaginary Hotel 4,490,2025-01-03,134,78375,1130,986,27267
3139,Imaginary Hotel 4,490,2025-01-02,440,11295,1130,1092,54815
3140,Imaginary Hotel 4,490,2025-01-01,333,21830,1130,927,77395
3141,Imaginary Hotel 4,490,2024-12-31,345,41565,1130,60,116407
3142,Imaginary Hotel 4,490,2024-12-30,131,74526,1130,316,210180
3143,Imaginary Hotel 4,490,2024-12-29,122,74488,1130,262,173695
3144,Imaginary Hotel 4,490,2024-12-28,126,81804,1130,853,195300
3145,Imaginary Hotel 4,490,2024-12-27,308,70325,1130,905,90368
3146,Imaginary Hotel 4,490,2024-12-26,39,40803,1130,852,70337
3147,Imaginary Hotel 4,490,2024-12-25,129,33253,1130,907,34762
3148,Imaginary Hotel 4,490,2024-12-24,271,31340,1130,434,55194
3149,Imaginary Hotel 4,490,2024-12-23,329,39637,1130,795,230629
3150,Imaginary Hotel 4,490,2024-12-22,319,30694,1130,484,132509
3151,Imaginary Hotel 4,490,2024-12-21,9,85471,1130,407,75222
3152,Imaginary Hotel 4,490,2024-12-20,277,9605,1130,397,65248
3153,Imaginary Hotel 4,490,2024-12-19,13,26945,1130,1098,84101
3154,Imaginary Hotel 4,490,2024-12-18,489,73758,1130,315,72401
3155,Imaginary Hotel 4,490,2024-12-17,416,18524,1130,956,61031
3156,Imaginary Hotel 4,490,2024-12-16,382,29661,1130,270,235550
3157,Imaginary Hotel 4,490,2024-12-15,287,15758,1130,281,110095
3158,Imaginary Hotel 4,490,2024-12-14,149,20946,1130,341,34649
3159,Imaginary Hotel 4,490,2024-12-13,320,41531,1130,853,65878
3160,Imaginary Hotel 4,490,2024-12-12,184,60243,1130,982,217598
3161,Imaginary Hotel 4,490,2024-12-11,356,17189,1130,475,158494
3162,Imaginary Hotel 4,490,2024-12-10,358,37437,1130,961,108647
3163,Imaginary Hotel 4,490,2024-12-09,199,64588,1130,1054,184210
3164,Imaginary Hotel 4,490,2024-12-08,287,86964,1130,552,25384
3165,Imaginary Hotel 4,490,2024-12-07,479,85171,1130,745,134111
3166,Imaginary Hotel 4,490,2024-12-06,107,94305,1130,482,188918
3167,Imaginary Hotel 4,490,2024-12-05,122,91980,1130,312,201640
3168,Imaginary Hotel 4,490,2024-12-04,371,19696,1130,294,41566
3169,Imaginary Hotel 4,490,2024-12-03,385,56229,1130,590,9166
3170,Imaginary Hotel 4,490,2024-12-02,368,72474,1130,658,178598
3171,Imaginary Hotel 4,490,2024-12-01,104,71139,1130,4,165500
3172,Imaginary Hotel 4,490,2024-11-30,403,31648,1130,377,117078
3173,Imaginary Hotel 4,490,2024-11-29,473,82319,1130,20,187607
3174,Imaginary Hotel 4,490,2024-11-28,171,14981,1130,291,130290
3175,Imaginary Hotel 4,490,2024-11-27,205,57479,1130,613,50886
3176,Imaginary Hotel 4,490,2024-11-26,159,14755,1130,47,50278
3177,Imaginary Hotel 4,490,2024-11-25,314,52501,1130,755,114527
3178,Imaginary Hotel 4,490,2024-11-24,48,72638,1130,103,209051
3179,Imaginary Hotel 4,490,2024-11-23,302,28252,1130,54,245721
3180,Imaginary Hotel 4,490,2024-11-22,138,59733,1130,742,186543
3181,Imaginary Hotel 4,490,2024-11-21,81,45580,1130,1037,117445
3182,Imaginary Hotel 4,490,2024-11-20,260,15535,1130,136,139402
3183,Imaginary Hotel 4,490,2024-11-19,429,19331,1130,317,5070
3184,Imaginary Hotel 4,490,2024-11-18,114,60978,1130,117,226316
3185,Imaginary Hotel 4,490,2024-11-17,257,97893,1130,205,136719
3186,Imaginary Hotel 4,490,2024-11-16,350,57713,1130,962,123109
3187,Imaginary Hotel 4,490,2024-11-15,440,8105,1130,1128,59085
3188,Imaginary Hotel 4,490,2024-11-14,381,94994,1130,757,95018
3189,Imaginary Hotel 4,490,2024-11-13,280,26193,1130,941,126350
3190,Imaginary Hotel 4,490,2024-11-12,421,20242,1130,1021,144834
3191,Imaginary Hotel 4,490,2024-11-11,331,12759,1130,694,140057
3192,Imaginary Hotel 4,490,2024-11-10,91,71181,1130,123,127771
3193,Imaginary Hotel 4,490,2024-11-09,231,37958,1130,288,208696
3194,Imaginary Hotel 4,490,2024-11-08,291,8183,1130,321,176167
3195,Imaginary Hotel 4,490,2024-11-07,108,35548,1130,384,37586
3196,Imaginary Hotel 4,490,2024-11-06,385,10650,1130,691,122034
3197,Imaginary Hotel 4,490,2024-11-05,487,61075,1130,465,88963
3198,Imaginary Hotel 4,490,2024-11-04,12,6407,1130,52,26032
3199,Imaginary Hotel 4,490,2024-11-03,296,51470,1130,539,191671
3200,Imaginary Hotel 4,490,2024-11-02,214,54341,1130,1116,8265
3201,Imaginary Hotel 4,490,2024-11-01,483,43675,1130,773,202377
3202,Imaginary Hotel 4,490,2024-10-31,467,99365,1130,94,188995
3203,Imaginary Hotel 4,490,2024-10-30,31,80820,1130,429,171759
3204,Imaginary Hotel 4,490,2024-10-29,424,40950,1130,37,106610
3205,Imaginary Hotel 4,490,2024-10-28,220,63823,1130,405,16896
3206,Imaginary Hotel 4,490,2024-10-27,477,66673,1130,794,29423
3207,Imaginary Hotel 4,490,2024-10-26,300,93987,1130,8,8567
3208,Imaginary Hotel 4,490,2024-10-25,142,75326,1130,177,50752
3209,Imaginary Hotel 4,490,2024-10-24,241,90540,1130,872,95334
3210,Imaginary Hotel 4,490,2024-10-23,349,62522,1130,877,183283
3211,Imaginary Hotel 4,490,2024-10-22,99,65561,1130,659,162921
3212,Imaginary Hotel 4,490,2024-10-21,155,67154,1130,170,42232
3213,Imaginary Hotel 4,490,2024-10-20,36,9382,1130,171,194279
3214,Imaginary Hotel 4,490,2024-10-19,134,58018,1130,367,61307
3215,Imaginary Hotel 4,490,2024-10-18,208,20921,1130,23,200826
3216,Imaginary Hotel 4,490,2024-10-17,479,56252,1130,452,135284
3217,Imaginary Hotel 4,490,2024-10-16,154,28295,1130,42,200575
3218,Imaginary Hotel 4,490,2024-10-15,161,25553,1130,661,112822
3219,Imaginary Hotel 4,490,2024-10-14,304,10352,1130,969,118924
3220,Imaginary Hotel 4,490,2024-10-13,305,91882,1130,1,206001
3221,Imaginary Hotel 4,490,2024-10-12,405,62916,1130,368,118283
3222,Imaginary Hotel 4,490,2024-10-11,288,85760,1130,1053,60105
3223,Imaginary Hotel 4,490,2024-10-10,327,10333,1130,47,55598
3224,Imaginary Hotel 4,490,2024-10-09,344,20621,1130,798,182157
3225,Imaginary Hotel 4,490,2024-10-08,123,49620,1130,1041,14596
3226,Imaginary Hotel 4,490,2024-10-07,448,59909,1130,838,68071
3227,Imaginary Hotel 4,490,2024-10-06,309,85918,1130,191,150023
3228,Imaginary Hotel 4,490,2024-10-05,6,33302,1130,654,29739
3229,Imaginary Hotel 4,490,2024-10-04,329,50530,1130,507,158970
3230,Imaginary Hotel 4,490,2024-10-03,246,17530,1130,463,28639
3231,Imaginary Hotel 4,490,2024-10-02,120,32136,1130,454,215237
3232,Imaginary Hotel 4,490,2024-10-01,244,79301,1130,283,117759
3233,Imaginary Hotel 4,490,2024-09-30,362,77246,1130,634,163354
3234,Imaginary Hotel 4,490,2024-09-29,414,98847,1130,298,207345
3235,Imaginary Hotel 4,490,2024-09-28,153,10310,1130,743,182060
3236,Imaginary Hotel 4,490,2024-09-27,261,60209,1130,210,203142
3237,Imaginary Hotel 4,490,2024-09-26,327,27658,1130,559,49184
3238,Imaginary Hotel 4,490,2024-09-25,256,55974,1130,450,51575
3239,Imaginary Hotel 4,490,2024-09-24,489,16230,1130,95,34731
3240,Imaginary Hotel 4,490,2024-09-23,122,69170,1130,168,131919
3241,Imaginary Hotel 4,490,2024-09-22,480,77859,1130,703,131236
3242,Imaginary Hotel 4,490,2024-09-21,136,45070,1130,214,46286
3243,Imaginary Hotel 4,490,2024-09-20,63,67015,1130,22,14556
3244,Imaginary Hotel 4,490,2024-09-19,25,92326,1130,1123,190016
3245,Imaginary Hotel 4,490,2024-09-18,45,48731,1130,1068,248261
3246,Imaginary Hotel 4,490,2024-09-17,137,64198,1130,995,112316
3247,Imaginary Hotel 4,490,2024-09-16,391,45827,1130,515,78591
3248,Imaginary Hotel 4,490,2024-09-15,453,43730,1130,843,89433
3249,Imaginary Hotel 4,490,2024-09-14,90,88107,1130,765,54875
3250,Imaginary Hotel 4,490,2024-09-13,171,67220,1130,701,169553
3251,Imaginary Hotel 4,490,2024-09-12,249,30720,1130,51,148420
3252,Imaginary Hotel 4,490,2024-09-11,45,82823,1130,457,203604
3253,Imaginary Hotel 4,490,2024-09-10,465,56479,1130,681,120859
3254,Imaginary Hotel 4,490,2024-09-09,146,19085,1130,407,17178
3255,Imaginary Hotel 4,490,2024-09-08,146,84603,1130,773,16472
3256,Imaginary Hotel 4,490,2024-09-07,0,75505,1130,360,194993
3257,Imaginary Hotel 4,490,2024-09-06,44,74849,1130,1086,59261
3258,Imaginary Hotel 4,490,2024-09-05,112,21004,1130,92,29909
3259,Imaginary Hotel 4,490,2024-09-04,74,97583,1130,525,190299
3260,Imaginary Hotel 4,490,2024-09-03,268,51407,1130,649,44464
3261,Imaginary Hotel 4,490,2024-09-02,355,8159,1130,522,118554
3262,Imaginary Hotel 4,490,2024-09-01,330,36209,1130,1027,233314
3263,Imaginary Hotel 4,490,2024-08-31,350,83390,1130,935,42659
3264,Imaginary Hotel 4,490,2024-08-30,95,85016,1130,557,47804
3265,Imaginary Hotel 4,490,2024-08-29,259,81333,1130,1020,157691
3266,Imaginary Hotel 4,490,2024-08-28,312,6685,1130,24,81891
3267,Imaginary Hotel 4,490,2024-08-27,51,20559,1130,346,76669
3268,Imaginary Hotel 4,490,2024-08-26,293,78781,1130,974,193897
3269,Imaginary Hotel 4,490,2024-08-25,241,19463,1130,473,91359
3270,Imaginary Hotel 4,490,2024-08-24,216,36417,1130,266,55629
3271,Imaginary Hotel 4,490,2024-08-23,101,92508,1130,507,223168
3272,Imaginary Hotel 4,490,2024-08-22,445,17773,1130,707,9698
3273,Imaginary Hotel 4,490,2024-08-21,176,27190,1130,627,94683
3274,Imaginary Hotel 4,490,2024-08-20,292,54870,1130,190,240969
3275,Imaginary Hotel 4,490,2024-08-19,307,84397,1130,555,22796
3276,Imaginary Hotel 4,490,2024-08-18,32,58438,1130,218,50756
3277,Imaginary Hotel 4,490,2024-08-17,289,20774,1130,382,52312
3278,Imaginary Hotel 4,490,2024-08-16,282,8263,1130,502,86736
3279,Imaginary Hotel 4,490,2024-08-15,21,62007,1130,604,206505
3280,Imaginary Hotel 4,490,2024-08-14,222,99236,1130,469,140325
3281,Imaginary Hotel 4,490,2024-08-13,282,85112,1130,301,79386
3282,Imaginary Hotel 4,490,2024-08-12,438,41317,1130,587,219405
3283,Imaginary Hotel 4,490,2024-08-11,82,72777,1130,33,50102
3284,Imaginary Hotel 4,490,2024-08-10,16,78494,1130,398,37910
3285,Imaginary Hotel 4,490,2024-08-09,152,5861,1130,1062,94234
3286,Imaginary Hotel 4,490,2024-08-08,393,95820,1130,550,26939
3287,Imaginary Hotel 4,490,2024-08-07,258,41890,1130,921,219142
3288,Imaginary Hotel 4,490,2024-08-06,473,80529,1130,836,216695
3289,Imaginary Hotel 4,490,2024-08-05,375,44192,1130,797,83762
3290,Imaginary Hotel 4,490,2024-08-04,64,24799,1130,1083,198583
3291,Imaginary Hotel 4,490,2024-08-03,181,38155,1130,454,213273
3292,Imaginary Hotel 4,490,2024-08-02,88,51873,1130,773,163651
3293,Imaginary Hotel 4,490,2024-08-01,160,48547,1130,590,11070
3294,Imaginary Hotel 4,490,2024-07-31,339,62869,1130,623,228170
3295,Imaginary Hotel 4,490,2024-07-30,137,23281,1130,559,231038
3296,Imaginary Hotel 4,490,2024-07-29,354,20176,1130,167,19887
3297,Imaginary Hotel 4,490,2024-07-28,174,56069,1130,160,148217
3298,Imaginary Hotel 4,490,2024-07-27,71,97536,1130,1116,98690
3299,Imaginary Hotel 4,490,2024-07-26,469,18273,1130,265,185255
3300,Imaginary Hotel 4,490,2024-07-25,241,85943,1130,989,215509
3301,Imaginary Hotel 4,490,2024-07-24,297,32796,1130,183,153294
3302,Imaginary Hotel 4,490,2024-07-23,285,97521,1130,571,174900
3303,Imaginary Hotel 4,490,2024-07-22,109,13515,1130,539,54247
3304,Imaginary Hotel 4,490,2024-07-21,372,20685,1130,953,181611
3305,Imaginary Hotel 4,490,2024-07-20,401,96401,1130,298,55372
3306,Imaginary Hotel 4,490,2024-07-19,432,84793,1130,588,23570
3307,Imaginary Hotel 4,490,2024-07-18,416,84714,1130,665,112393
3308,Imaginary Hotel 4,490,2024-07-17,258,98395,1130,913,114933
3309,Imaginary Hotel 4,490,2024-07-16,330,44340,1130,877,85912
3310,Imaginary Hotel 4,490,2024-07-15,210,58841,1130,413,206538
3311,Imaginary Hotel 4,490,2024-07-14,415,37513,1130,386,206896
3312,Imaginary Hotel 4,490,2024-07-13,428,94398,1130,1038,233619
3313,Imaginary Hotel 4,490,2024-07-12,162,71116,1130,419,74841
3314,Imaginary Hotel 4,490,2024-07-11,157,48445,1130,891,73458
3315,Imaginary Hotel 4,490,2024-07-10,9,37074,1130,702,21814
3316,Imaginary Hotel 4,490,2024-07-09,332,47713,1130,1016,42670
3317,Imaginary Hotel 4,490,2024-07-08,343,30942,1130,596,135760
3318,Imaginary Hotel 4,490,2024-07-07,406,65091,1130,362,17713
3319,Imaginary Hotel 4,490,2024-07-06,340,50255,1130,661,224134
3320,Imaginary Hotel 4,490,2024-07-05,373,40819,1130,858,98145
3321,Imaginary Hotel 4,490,2024-07-04,140,97203,1130,477,231023
3322,Imaginary Hotel 4,490,2024-07-03,449,67669,1130,893,93567
3323,Imaginary Hotel 4,490,2024-07-02,182,58725,1130,62,157309
3324,Imaginary Hotel 4,490,2024-07-01,90,60550,1130,301,174742
3325,Imaginary Hotel 4,490,2024-06-30,189,7196,1130,934,183808
3326,Imaginary Hotel 4,490,2024-06-29,115,35838,1130,737,227470
3327,Imaginary Hotel 4,490,2024-06-28,372,64516,1130,429,97725
3328,Imaginary Hotel 4,490,2024-06-27,249,7781,1130,658,36444
3329,Imaginary Hotel 4,490,2024-06-26,209,31110,1130,1060,101041
3330,Imaginary Hotel 4,490,2024-06-25,47,46651,1130,695,210012
3331,Imaginary Hotel 4,490,2024-06-24,469,40804,1130,104,97613
3332,Imaginary Hotel 4,490,2024-06-23,212,83614,1130,786,222071
3333,Imaginary Hotel 4,490,2024-06-22,391,58897,1130,1067,99647
3334,Imaginary Hotel 4,490,2024-06-21,433,53914,1130,537,186405
3335,Imaginary Hotel 4,490,2024-06-20,247,17711,1130,611,41570
3336,Imaginary Hotel 4,490,2024-06-19,97,65348,1130,272,122660
3337,Imaginary Hotel 4,490,2024-06-18,405,76851,1130,986,17372
3338,Imaginary Hotel 4,490,2024-06-17,13,9434,1130,123,147893
3339,Imaginary Hotel 4,490,2024-06-16,272,90437,1130,756,121466
3340,Imaginary Hotel 4,490,2024-06-15,81,97819,1130,586,94097
3341,Imaginary Hotel 4,490,2024-06-14,359,43116,1130,343,130413
3342,Imaginary Hotel 4,490,2024-06-13,231,93862,1130,918,244726
3343,Imaginary Hotel 4,490,2024-06-12,238,82365,1130,864,13613
3344,Imaginary Hotel 4,490,2024-06-11,292,45463,1130,337,205954
3345,Imaginary Hotel 4,490,2024-06-10,123,60658,1130,818,13152
3346,Imaginary Hotel 4,490,2024-06-09,197,33549,1130,958,189122
3347,Imaginary Hotel 4,490,2024-06-08,53,14004,1130,715,189737
3348,Imaginary Hotel 4,490,2024-06-07,367,6577,1130,453,191608
3349,Imaginary Hotel 4,490,2024-06-06,444,90167,1130,532,83471
3350,Imaginary Hotel 4,490,2024-06-05,38,49310,1130,225,59799
3351,Imaginary Hotel 4,490,2024-06-04,479,8529,1130,791,40509
3352,Imaginary Hotel 4,490,2024-06-03,158,47014,1130,935,107085
3353,Imaginary Hotel 4,490,2024-06-02,194,41206,1130,699,192813
3354,Imaginary Hotel 4,490,2024-06-01,441,86334,1130,506,192968
3355,Imaginary Hotel 4,490,2024-05-31,377,16703,1130,164,231187
3356,Imaginary Hotel 4,490,2024-05-30,302,55724,1130,689,221222
3357,Imaginary Hotel 4,490,2024-05-29,388,57361,1130,33,64253
3358,Imaginary Hotel 4,490,2024-05-28,251,93785,1130,101,66193
3359,Imaginary Hotel 4,490,2024-05-27,184,65087,1130,923,242822
3360,Imaginary Hotel 4,490,2024-05-26,469,61382,1130,915,213890
3361,Imaginary Hotel 4,490,2024-05-25,271,41927,1130,278,175095
3362,Imaginary Hotel 4,490,2024-05-24,423,67554,1130,872,205265
3363,Imaginary Hotel 4,490,2024-05-23,113,85700,1130,105,140673
3364,Imaginary Hotel 4,490,2024-05-22,347,36682,1130,642,150122
3365,Imaginary Hotel 4,490,2024-05-21,270,75516,1130,779,231158
3366,Imaginary Hotel 4,490,2024-05-20,23,35236,1130,352,14318
3367,Imaginary Hotel 4,490,2024-05-19,231,40299,1130,219,182512
3368,Imaginary Hotel 4,490,2024-05-18,347,89725,1130,139,172426
3369,Imaginary Hotel 4,490,2024-05-17,136,94359,1130,1041,11482
3370,Imaginary Hotel 4,490,2024-05-16,139,56262,1130,56,128354
3371,Imaginary Hotel 4,490,2024-05-15,472,41591,1130,981,99569
3372,Imaginary Hotel 4,490,2024-05-14,358,65371,1130,1090,177066
3373,Imaginary Hotel 4,490,2024-05-13,285,89458,1130,562,106856
3374,Imaginary Hotel 4,490,2024-05-12,369,77992,1130,1034,230000
3375,Imaginary Hotel 4,490,2024-05-11,237,75297,1130,188,147455
3376,Imaginary Hotel 4,490,2024-05-10,76,37407,1130,800,107501
3377,Imaginary Hotel 4,490,2024-05-09,1,78559,1130,729,74538
3378,Imaginary Hotel 4,490,2024-05-08,249,43076,1130,125,93802
3379,Imaginary Hotel 4,490,2024-05-07,298,21949,1130,681,100244
3380,Imaginary Hotel 4,490,2024-05-06,206,61666,1130,256,70857
3381,Imaginary Hotel 4,490,2024-05-05,364,93546,1130,875,213249
3382,Imaginary Hotel 4,490,2024-05-04,442,54516,1130,528,71966
3383,Imaginary Hotel 4,490,2024-05-03,76,89396,1130,818,74243
3384,Imaginary Hotel 4,490,2024-05-02,174,71579,1130,1029,101286
3385,Imaginary Hotel 4,490,2024-05-01,221,93417,1130,242,172834
3386,Imaginary Hotel 4,490,2024-04-30,321,70822,1130,668,113579
3387,Imaginary Hotel 4,490,2024-04-29,33,29469,1130,53,14850
3388,Imaginary Hotel 4,490,2024-04-28,374,72742,1130,145,136751
3389,Imaginary Hotel 4,490,2024-04-27,431,16099,1130,711,33961
3390,Imaginary Hotel 4,490,2024-04-26,422,63055,1130,392,122455
3391,Imaginary Hotel 4,490,2024-04-25,350,45785,1130,455,28683
3392,Imaginary Hotel 4,490,2024-04-24,38,78053,1130,719,18509
3393,Imaginary Hotel 4,490,2024-04-23,130,28128,1130,553,15212
3394,Imaginary Hotel 4,490,2024-04-22,484,12047,1130,0,14284
3395,Imaginary Hotel 4,490,2024-04-21,366,58817,1130,914,54832
3396,Imaginary Hotel 4,490,2024-04-20,375,73013,1130,987,209790
3397,Imaginary Hotel 4,490,2024-04-19,481,71762,1130,1072,9291
3398,Imaginary Hotel 4,490,2024-04-18,267,91840,1130,544,158424
3399,Imaginary Hotel 4,490,2024-04-17,372,10403,1130,757,68268
3400,Imaginary Hotel 4,490,2024-04-16,397,87418,1130,383,146412
3401,Imaginary Hotel 4,490,2024-04-15,90,67848,1130,543,31428
3402,Imaginary Hotel 4,490,2024-04-14,146,13675,1130,800,163211
3403,Imaginary Hotel 4,490,2024-04-13,213,30630,1130,1081,133506
3404,Imaginary Hotel 4,490,2024-04-12,438,16154,1130,120,119149
3405,Imaginary Hotel 4,490,2024-04-11,248,82595,1130,844,80685
3406,Imaginary Hotel 4,490,2024-04-10,249,14084,1130,204,24627
3407,Imaginary Hotel 4,490,2024-04-09,354,17606,1130,262,242051
3408,Imaginary Hotel 4,490,2024-04-08,422,82533,1130,532,28082
3409,Imaginary Hotel 4,490,2024-04-07,364,19618,1130,673,152533
