Date,Hotel,Total Rooms,Rooms Solds,Rooms Revenue,CompSet Total Rooms,CompSet Rooms Sold,CompSet Rooms Revenue
2024-11-26,Imaginary Hotel 4,490,114,60978,1130,117,226316
2024-11-25,Imaginary Hotel 4,490,257,97893,1130,205,136719
2024-11-24,Imaginary Hotel 4,490,350,57713,1130,962,123109
2024-11-23,Imaginary Hotel 4,490,440,8105,1130,1128,59085
2024-11-22,Imaginary Hotel 4,490,381,94994,1130,757,95018
2024-11-21,Imaginary Hotel 4,490,280,26193,1130,941,126350
2024-11-20,Imaginary Hotel 4,490,421,20242,1130,1021,144834
2024-11-19,Imaginary Hotel 4,490,331,12759,1130,694,140057
2024-11-18,Imaginary Hotel 4,490,91,71181,1130,123,127771
2024-11-17,Imaginary Hotel 4,490,231,37958,1130,288,208696
2024-11-16,Imaginary Hotel 4,490,291,8183,1130,321,176167
2024-11-15,Imaginary Hotel 4,490,108,35548,1130,384,37586
2024-11-14,Imaginary Hotel 4,490,385,10650,1130,691,122034
2024-11-13,Imaginary Hotel 4,490,487,61075,1130,465,88963
2024-11-12,Imaginary Hotel 4,490,12,6407,1130,52,26032
2024-11-11,Imaginary Hotel 4,490,296,51470,1130,539,191671
2024-11-10,Imaginary Hotel 4,490,214,54341,1130,1116,8265
2024-11-09,Imaginary Hotel 4,490,483,43675,1130,773,202377
2024-11-08,Imaginary Hotel 4,490,467,99365,1130,94,188995
2024-11-07,Imaginary Hotel 4,490,31,80820,1130,429,171759
2024-11-06,Imaginary Hotel 4,490,424,40950,1130,37,106610
2024-11-05,Imaginary Hotel 4,490,220,63823,1130,405,16896
2024-11-04,Imaginary Hotel 4,490,477,66673,1130,794,29423
2024-11-03,Imaginary Hotel 4,490,300,93987,1130,8,8567
2024-11-02,Imaginary Hotel 4,490,142,75326,1130,177,50752
2024-11-01,Imaginary Hotel 4,490,241,90540,1130,872,95334
2024-10-31,Imaginary Hotel 4,490,349,62522,1130,877,183283
2024-10-30,Imaginary Hotel 4,490,99,65561,1130,659,162921
2024-10-29,Imaginary Hotel 4,490,155,67154,1130,170,42232
2024-10-28,Imaginary Hotel 4,490,36,9382,1130,171,194279
2024-10-27,Imaginary Hotel 4,490,134,58018,1130,367,61307
2024-10-26,Imaginary Hotel 4,490,208,20921,1130,23,200826
2024-10-25,Imaginary Hotel 4,490,479,56252,1130,452,135284
2024-10-24,Imaginary Hotel 4,490,154,28295,1130,42,200575
2024-10-23,Imaginary Hotel 4,490,161,25553,1130,661,112822
2024-10-22,Imaginary Hotel 4,490,304,10352,1130,969,118924
2024-10-21,Imaginary Hotel 4,490,305,91882,1130,1,206001
2024-10-20,Imaginary Hotel 4,490,405,62916,1130,368,118283
2024-10-19,Imaginary Hotel 4,490,288,85760,1130,1053,60105
2024-10-18,Imaginary Hotel 4,490,327,10333,1130,47,55598
2024-10-17,Imaginary Hotel 4,490,344,20621,1130,798,182157
2024-10-16,Imaginary Hotel 4,490,123,49620,1130,1041,14596
2024-10-15,Imaginary Hotel 4,490,448,59909,1130,838,68071
2024-10-14,Imaginary Hotel 4,490,309,85918,1130,191,150023
2024-10-13,Imaginary Hotel 4,490,6,33302,1130,654,29739
2024-10-12,Imaginary Hotel 4,490,329,50530,1130,507,158970
2024-10-11,Imaginary Hotel 4,490,246,17530,1130,463,28639
2024-10-10,Imaginary Hotel 4,490,120,32136,1130,454,215237
2024-10-09,Imaginary Hotel 4,490,244,79301,1130,283,117759
2024-10-08,Imaginary Hotel 4,490,362,77246,1130,634,163354
2024-10-07,Imaginary Hotel 4,490,414,98847,1130,298,207345
2024-10-06,Imaginary Hotel 4,490,153,10310,1130,743,182060
2024-10-05,Imaginary Hotel 4,490,261,60209,1130,210,203142
2024-10-04,Imaginary Hotel 4,490,327,27658,1130,559,49184
2024-10-03,Imaginary Hotel 4,490,256,55974,1130,450,51575
2024-10-02,Imaginary Hotel 4,490,489,16230,1130,95,34731
2024-10-01,Imaginary Hotel 4,490,122,69170,1130,168,131919
2024-09-30,Imaginary Hotel 4,490,480,77859,1130,703,131236
2024-09-29,Imaginary Hotel 4,490,136,45070,1130,214,46286
2024-09-28,Imaginary Hotel 4,490,63,67015,1130,22,14556
2024-09-27,Imaginary Hotel 4,490,25,92326,1130,1123,190016
2024-09-26,Imaginary Hotel 4,490,45,48731,1130,1068,248261
2024-09-25,Imaginary Hotel 4,490,137,64198,1130,995,112316
2024-09-24,Imaginary Hotel 4,490,391,45827,1130,515,78591
2024-09-23,Imaginary Hotel 4,490,453,43730,1130,843,89433
2024-09-22,Imaginary Hotel 4,490,90,88107,1130,765,54875
2024-09-21,Imaginary Hotel 4,490,171,67220,1130,701,169553
2024-09-20,Imaginary Hotel 4,490,249,30720,1130,51,148420
2024-09-19,Imaginary Hotel 4,490,45,82823,1130,457,203604
2024-09-18,Imaginary Hotel 4,490,465,56479,1130,681,120859
2024-09-17,Imaginary Hotel 4,490,146,19085,1130,407,17178
2024-09-16,Imaginary Hotel 4,490,146,84603,1130,773,16472
2024-09-15,Imaginary Hotel 4,490,0,75505,1130,360,194993
2024-09-14,Imaginary Hotel 4,490,44,74849,1130,1086,59261
2024-09-13,Imaginary Hotel 4,490,112,21004,1130,92,29909
2024-09-12,Imaginary Hotel 4,490,74,97583,1130,525,190299
2024-09-11,Imaginary Hotel 4,490,268,51407,1130,649,44464
2024-09-10,Imaginary Hotel 4,490,355,8159,1130,522,118554
2024-09-09,Imaginary Hotel 4,490,330,36209,1130,1027,233314
2024-09-08,Imaginary Hotel 4,490,350,83390,1130,935,42659
2024-09-07,Imaginary Hotel 4,490,95,85016,1130,557,47804
2024-09-06,Imaginary Hotel 4,490,259,81333,1130,1020,157691
2024-09-05,Imaginary Hotel 4,490,312,6685,1130,24,81891
2024-09-04,Imaginary Hotel 4,490,51,20559,1130,346,76669
2024-09-03,Imaginary Hotel 4,490,293,78781,1130,974,193897
2024-09-02,Imaginary Hotel 4,490,241,19463,1130,473,91359
2024-09-01,Imaginary Hotel 4,490,216,36417,1130,266,55629
2024-08-31,Imaginary Hotel 4,490,101,92508,1130,507,223168
2024-08-30,Imaginary Hotel 4,490,445,17773,1130,707,9698
2024-08-29,Imaginary Hotel 4,490,176,27190,1130,627,94683
2024-08-28,Imaginary Hotel 4,490,292,54870,1130,190,240969
2024-08-27,Imaginary Hotel 4,490,307,84397,1130,555,22796
2024-08-26,Imaginary Hotel 4,490,32,58438,1130,218,50756
2024-08-25,Imaginary Hotel 4,490,289,20774,1130,382,52312
2024-08-24,Imaginary Hotel 4,490,282,8263,1130,502,86736
2024-08-23,Imaginary Hotel 4,490,21,62007,1130,604,206505
2024-08-22,Imaginary Hotel 4,490,222,99236,1130,469,140325
2024-08-21,Imaginary Hotel 4,490,282,85112,1130,301,79386
2024-08-20,Imaginary Hotel 4,490,438,41317,1130,587,219405
2024-08-19,Imaginary Hotel 4,490,82,72777,1130,33,50102
2024-08-18,Imaginary Hotel 4,490,16,78494,1130,398,37910
2024-08-17,Imaginary Hotel 4,490,152,5861,1130,1062,94234
2024-08-16,Imaginary Hotel 4,490,393,95820,1130,550,26939
2024-08-15,Imaginary Hotel 4,490,258,41890,1130,921,219142
2024-08-14,Imaginary Hotel 4,490,473,80529,1130,836,216695
2024-08-13,Imaginary Hotel 4,490,375,44192,1130,797,83762
2024-08-12,Imaginary Hotel 4,490,64,24799,1130,1083,198583
2024-08-11,Imaginary Hotel 4,490,181,38155,1130,454,213273
2024-08-10,Imaginary Hotel 4,490,88,51873,1130,773,163651
2024-08-09,Imaginary Hotel 4,490,160,48547,1130,590,11070
2024-08-08,Imaginary Hotel 4,490,339,62869,1130,623,228170
2024-08-07,Imaginary Hotel 4,490,137,23281,1130,559,231038
2024-08-06,Imaginary Hotel 4,490,354,20176,1130,167,19887
2024-08-05,Imaginary Hotel 4,490,174,56069,1130,160,148217
2024-08-04,Imaginary Hotel 4,490,71,97536,1130,1116,98690
2024-08-03,Imaginary Hotel 4,490,469,18273,1130,265,185255
2024-08-02,Imaginary Hotel 4,490,241,85943,1130,989,215509
2024-08-01,Imaginary Hotel 4,490,297,32796,1130,183,153294
2024-07-31,Imaginary Hotel 4,490,285,97521,1130,571,174900
2024-07-30,Imaginary Hotel 4,490,109,13515,1130,539,54247
2024-07-29,Imaginary Hotel 4,490,372,20685,1130,953,181611
2024-07-28,Imaginary Hotel 4,490,401,96401,1130,298,55372
2024-07-27,Imaginary Hotel 4,490,432,84793,1130,588,23570
2024-07-26,Imaginary Hotel 4,490,416,84714,1130,665,112393
2024-07-25,Imaginary Hotel 4,490,258,98395,1130,913,114933
2024-07-24,Imaginary Hotel 4,490,330,44340,1130,877,85912
2024-07-23,Imaginary Hotel 4,490,210,58841,1130,413,206538
2024-07-22,Imaginary Hotel 4,490,415,37513,1130,386,206896
2024-07-21,Imaginary Hotel 4,490,428,94398,1130,1038,233619
2024-07-20,Imaginary Hotel 4,490,162,71116,1130,419,74841
2024-07-19,Imaginary Hotel 4,490,157,48445,1130,891,73458
2024-07-18,Imaginary Hotel 4,490,9,37074,1130,702,21814
2024-07-17,Imaginary Hotel 4,490,332,47713,1130,1016,42670
2024-07-16,Imaginary Hotel 4,490,343,30942,1130,596,135760
2024-07-15,Imaginary Hotel 4,490,406,65091,1130,362,17713
2024-07-14,Imaginary Hotel 4,490,340,50255,1130,661,224134
2024-07-13,Imaginary Hotel 4,490,373,40819,1130,858,98145
2024-07-12,Imaginary Hotel 4,490,140,97203,1130,477,231023
2024-07-11,Imaginary Hotel 4,490,449,67669,1130,893,93567
2024-07-10,Imaginary Hotel 4,490,182,58725,1130,62,157309
2024-07-09,Imaginary Hotel 4,490,90,60550,1130,301,174742
2024-07-08,Imaginary Hotel 4,490,189,7196,1130,934,183808
2024-07-07,Imaginary Hotel 4,490,115,35838,1130,737,227470
2024-07-06,Imaginary Hotel 4,490,372,64516,1130,429,97725
2024-07-05,Imaginary Hotel 4,490,249,7781,1130,658,36444
2024-07-04,Imaginary Hotel 4,490,209,31110,1130,1060,101041
2024-07-03,Imaginary Hotel 4,490,47,46651,1130,695,210012
2024-07-02,Imaginary Hotel 4,490,469,40804,1130,104,97613
2024-07-01,Imaginary Hotel 4,490,212,83614,1130,786,222071
2024-06-30,Imaginary Hotel 4,490,391,58897,1130,1067,99647
2024-06-29,Imaginary Hotel 4,490,433,53914,1130,537,186405
2024-06-28,Imaginary Hotel 4,490,247,17711,1130,611,41570
2024-06-27,Imaginary Hotel 4,490,97,65348,1130,272,122660
2024-06-26,Imaginary Hotel 4,490,405,76851,1130,986,17372
2024-06-25,Imaginary Hotel 4,490,13,9434,1130,123,147893
2024-06-24,Imaginary Hotel 4,490,272,90437,1130,756,121466
2024-06-23,Imaginary Hotel 4,490,81,97819,1130,586,94097
2024-06-22,Imaginary Hotel 4,490,359,43116,1130,343,130413
2024-06-21,Imaginary Hotel 4,490,231,93862,1130,918,244726
2024-06-20,Imaginary Hotel 4,490,238,82365,1130,864,13613
2024-06-19,Imaginary Hotel 4,490,292,45463,1130,337,205954
2024-06-18,Imaginary Hotel 4,490,123,60658,1130,818,13152
2024-06-17,Imaginary Hotel 4,490,197,33549,1130,958,189122
2024-06-16,Imaginary Hotel 4,490,53,14004,1130,715,189737
2024-06-15,Imaginary Hotel 4,490,367,6577,1130,453,191608
2024-06-14,Imaginary Hotel 4,490,444,90167,1130,532,83471
2024-06-13,Imaginary Hotel 4,490,38,49310,1130,225,59799
2024-06-12,Imaginary Hotel 4,490,479,8529,1130,791,40509
2024-06-11,Imaginary Hotel 4,490,158,47014,1130,935,107085
2024-06-10,Imaginary Hotel 4,490,194,41206,1130,699,192813
2024-06-09,Imaginary Hotel 4,490,441,86334,1130,506,192968
2024-06-08,Imaginary Hotel 4,490,377,16703,1130,164,231187
2024-06-07,Imaginary Hotel 4,490,302,55724,1130,689,221222
2024-06-06,Imaginary Hotel 4,490,388,57361,1130,33,64253
2024-06-05,Imaginary Hotel 4,490,251,93785,1130,101,66193
2024-06-04,Imaginary Hotel 4,490,184,65087,1130,923,242822
2024-06-03,Imaginary Hotel 4,490,469,61382,1130,915,213890
2024-06-02,Imaginary Hotel 4,490,271,41927,1130,278,175095
2024-06-01,Imaginary Hotel 4,490,423,67554,1130,872,205265
2024-05-31,Imaginary Hotel 4,490,113,85700,1130,105,140673
2024-05-30,Imaginary Hotel 4,490,347,36682,1130,642,150122
2024-05-29,Imaginary Hotel 4,490,270,75516,1130,779,231158
2024-05-28,Imaginary Hotel 4,490,23,35236,1130,352,14318
2024-05-27,Imaginary Hotel 4,490,231,40299,1130,219,182512
2024-05-26,Imaginary Hotel 4,490,347,89725,1130,139,172426
2024-05-25,Imaginary Hotel 4,490,136,94359,1130,1041,11482
2024-05-24,Imaginary Hotel 4,490,139,56262,1130,56,128354
2024-05-23,Imaginary Hotel 4,490,472,41591,1130,981,99569
2024-05-22,Imaginary Hotel 4,490,358,65371,1130,1090,177066
2024-05-21,Imaginary Hotel 4,490,285,89458,1130,562,106856
2024-05-20,Imaginary Hotel 4,490,369,77992,1130,1034,230000
2024-05-19,Imaginary Hotel 4,490,237,75297,1130,188,147455
2024-05-18,Imaginary Hotel 4,490,76,37407,1130,800,107501
2024-05-17,Imaginary Hotel 4,490,1,78559,1130,729,74538
2024-05-16,Imaginary Hotel 4,490,249,43076,1130,125,93802
2024-05-15,Imaginary Hotel 4,490,298,21949,1130,681,100244
2024-05-14,Imaginary Hotel 4,490,206,61666,1130,256,70857
2024-05-13,Imaginary Hotel 4,490,364,93546,1130,875,213249
2024-05-12,Imaginary Hotel 4,490,442,54516,1130,528,71966
2024-05-11,Imaginary Hotel 4,490,76,89396,1130,818,74243
2024-05-10,Imaginary Hotel 4,490,174,71579,1130,1029,101286
2024-05-09,Imaginary Hotel 4,490,221,93417,1130,242,172834
2024-05-08,Imaginary Hotel 4,490,321,70822,1130,668,113579
2024-05-07,Imaginary Hotel 4,490,33,29469,1130,53,14850
2024-05-06,Imaginary Hotel 4,490,374,72742,1130,145,136751
2024-05-05,Imaginary Hotel 4,490,431,16099,1130,711,33961
2024-05-04,Imaginary Hotel 4,490,422,63055,1130,392,122455
2024-05-03,Imaginary Hotel 4,490,350,45785,1130,455,28683
2024-05-02,Imaginary Hotel 4,490,38,78053,1130,719,18509
2024-05-01,Imaginary Hotel 4,490,130,28128,1130,553,15212
2024-04-30,Imaginary Hotel 4,490,484,12047,1130,0,14284
2024-04-29,Imaginary Hotel 4,490,366,58817,1130,914,54832
2024-04-28,Imaginary Hotel 4,490,375,73013,1130,987,209790
2024-04-27,Imaginary Hotel 4,490,481,71762,1130,1072,9291
2024-04-26,Imaginary Hotel 4,490,267,91840,1130,544,158424
2024-04-25,Imaginary Hotel 4,490,372,10403,1130,757,68268
2024-04-24,Imaginary Hotel 4,490,397,87418,1130,383,146412
2024-04-23,Imaginary Hotel 4,490,90,67848,1130,543,31428
2024-04-22,Imaginary Hotel 4,490,146,13675,1130,800,163211
2024-04-21,Imaginary Hotel 4,490,213,30630,1130,1081,133506
2024-04-20,Imaginary Hotel 4,490,438,16154,1130,120,119149
2024-04-19,Imaginary Hotel 4,490,248,82595,1130,844,80685
2024-04-18,Imaginary Hotel 4,490,249,14084,1130,204,24627
2024-04-17,Imaginary Hotel 4,490,354,17606,1130,262,242051
2024-04-16,Imaginary Hotel 4,490,422,82533,1130,532,28082
2024-04-15,Imaginary Hotel 4,490,364,19618,1130,673,152533
2024-04-14,Imaginary Hotel 4,490,6,16201,1130,1003,6701
2024-04-13,Imaginary Hotel 4,490,46,68740,1130,922,51728
2024-04-12,Imaginary Hotel 4,490,198,44617,1130,652,181752
2024-04-11,Imaginary Hotel 4,490,239,51052,1130,824,86771
2024-04-10,Imaginary Hotel 4,490,459,44657,1130,925,65208
2024-04-09,Imaginary Hotel 4,490,269,97897,1130,986,37776
2024-04-08,Imaginary Hotel 4,490,401,96996,1130,375,230292
2024-04-07,Imaginary Hotel 4,490,219,81047,1130,371,214097
2024-04-06,Imaginary Hotel 4,490,236,11014,1130,29,46871
2024-04-05,Imaginary Hotel 4,490,147,26394,1130,959,215261
2024-04-04,Imaginary Hotel 4,490,5,41327,1130,991,14247
2024-04-03,Imaginary Hotel 4,490,171,68597,1130,271,62856
2024-04-02,Imaginary Hotel 4,490,11,24856,1130,368,66073
2024-04-01,Imaginary Hotel 4,490,350,79486,1130,1060,147172
2024-03-31,Imaginary Hotel 4,490,287,66072,1130,47,243789
2024-03-30,Imaginary Hotel 4,490,91,60039,1130,110,104762
2024-03-29,Imaginary Hotel 4,490,126,93553,1130,834,68189
2024-03-28,Imaginary Hotel 4,490,210,88248,1130,668,213204
2024-03-27,Imaginary Hotel 4,490,2,50391,1130,1027,213265
2024-03-26,Imaginary Hotel 4,490,122,48400,1130,902,224895
2024-03-25,Imaginary Hotel 4,490,192,34063,1130,505,110683
2024-03-24,Imaginary Hotel 4,490,125,41670,1130,885,109527
2024-03-23,Imaginary Hotel 4,490,475,73502,1130,1086,127974
2024-03-22,Imaginary Hotel 4,490,316,27461,1130,802,106458
2024-03-21,Imaginary Hotel 4,490,488,22257,1130,101,228164
2024-03-20,Imaginary Hotel 4,490,445,21213,1130,415,96197
2024-03-19,Imaginary Hotel 4,490,139,76777,1130,257,141143
2024-03-18,Imaginary Hotel 4,490,342,15098,1130,149,56403
2024-03-17,Imaginary Hotel 4,490,440,32862,1130,512,234558
2024-03-16,Imaginary Hotel 4,490,309,27200,1130,228,151715
2024-03-15,Imaginary Hotel 4,490,240,87141,1130,1027,41467
2024-03-14,Imaginary Hotel 4,490,37,27942,1130,542,84311
2024-03-13,Imaginary Hotel 4,490,33,50877,1130,507,248431
2024-03-12,Imaginary Hotel 4,490,414,26509,1130,581,162085
2024-03-11,Imaginary Hotel 4,490,7,8068,1130,502,211618
2024-03-10,Imaginary Hotel 4,490,174,86496,1130,361,75087
2024-03-09,Imaginary Hotel 4,490,364,7166,1130,1064,155294
2024-03-08,Imaginary Hotel 4,490,444,88225,1130,489,144205
2024-03-07,Imaginary Hotel 4,490,422,6311,1130,709,241613
2024-03-06,Imaginary Hotel 4,490,281,7293,1130,1114,221542
2024-03-05,Imaginary Hotel 4,490,456,78431,1130,1129,9186
2024-03-04,Imaginary Hotel 4,490,122,13131,1130,780,212095
2024-03-03,Imaginary Hotel 4,490,280,84574,1130,1080,158260
2024-03-02,Imaginary Hotel 4,490,354,69026,1130,149,192162
2024-03-01,Imaginary Hotel 4,490,324,80445,1130,572,196554
2024-02-29,Imaginary Hotel 4,490,189,55695,1130,395,202101
2024-02-28,Imaginary Hotel 4,490,438,39990,1130,426,242817
2024-02-27,Imaginary Hotel 4,490,157,91070,1130,39,30118
2024-02-26,Imaginary Hotel 4,490,263,95457,1130,178,235261
2024-02-25,Imaginary Hotel 4,490,206,87449,1130,340,43920
2024-02-24,Imaginary Hotel 4,490,278,14235,1130,711,29597
2024-02-23,Imaginary Hotel 4,490,40,71667,1130,498,66835
2024-02-22,Imaginary Hotel 4,490,342,67492,1130,1108,132303
2024-02-21,Imaginary Hotel 4,490,105,17401,1130,513,105677
2024-02-20,Imaginary Hotel 4,490,267,67028,1130,686,80721
2024-02-19,Imaginary Hotel 4,490,41,94690,1130,735,95444
2024-02-18,Imaginary Hotel 4,490,35,94261,1130,584,176498
2024-02-17,Imaginary Hotel 4,490,266,65511,1130,115,126591
2024-02-16,Imaginary Hotel 4,490,186,26766,1130,352,101081
2024-02-15,Imaginary Hotel 4,490,10,50922,1130,613,239991
2024-02-14,Imaginary Hotel 4,490,448,27833,1130,924,207310
2024-02-13,Imaginary Hotel 4,490,451,36349,1130,744,174278
2024-02-12,Imaginary Hotel 4,490,280,92751,1130,1089,163256
2024-02-11,Imaginary Hotel 4,490,33,88512,1130,910,68443
2024-02-10,Imaginary Hotel 4,490,394,15152,1130,1017,182902
2024-02-09,Imaginary Hotel 4,490,478,42247,1130,188,72385
2024-02-08,Imaginary Hotel 4,490,9,69015,1130,9,5595
2024-02-07,Imaginary Hotel 4,490,427,20217,1130,655,75829
2024-02-06,Imaginary Hotel 4,490,121,64610,1130,43,136256
2024-02-05,Imaginary Hotel 4,490,169,47132,1130,268,23078
2024-02-04,Imaginary Hotel 4,490,391,63096,1130,126,94941
2024-02-03,Imaginary Hotel 4,490,481,90428,1130,889,152674
2024-02-02,Imaginary Hotel 4,490,33,30842,1130,480,51269
2024-02-01,Imaginary Hotel 4,490,34,50915,1130,154,148496
2024-01-31,Imaginary Hotel 4,490,261,39966,1130,1049,15204
2024-01-30,Imaginary Hotel 4,490,283,41220,1130,514,173025
2024-01-29,Imaginary Hotel 4,490,167,93101,1130,701,92991
2024-01-28,Imaginary Hotel 4,490,414,75668,1130,13,213463
2024-01-27,Imaginary Hotel 4,490,19,12723,1130,702,221864
2024-01-26,Imaginary Hotel 4,490,474,44435,1130,16,44392
2024-01-25,Imaginary Hotel 4,490,249,6628,1130,900,111844
2024-01-24,Imaginary Hotel 4,490,167,37609,1130,926,79635
2024-01-23,Imaginary Hotel 4,490,488,62828,1130,1112,22508
2024-01-22,Imaginary Hotel 4,490,79,45351,1130,288,17176
2024-01-21,Imaginary Hotel 4,490,80,14275,1130,597,25359
2024-01-20,Imaginary Hotel 4,490,346,84574,1130,1116,210219
2024-01-19,Imaginary Hotel 4,490,381,21942,1130,506,34907
2024-01-18,Imaginary Hotel 4,490,351,60181,1130,422,49457
2024-01-17,Imaginary Hotel 4,490,196,87245,1130,285,29923
2024-01-16,Imaginary Hotel 4,490,37,98707,1130,381,194773
2024-01-15,Imaginary Hotel 4,490,165,62658,1130,931,197282
2024-01-14,Imaginary Hotel 4,490,139,36139,1130,663,166183
2024-01-13,Imaginary Hotel 4,490,30,97440,1130,124,132447
2024-01-12,Imaginary Hotel 4,490,95,51887,1130,995,207414
2024-01-11,Imaginary Hotel 4,490,412,11743,1130,78,187746
2024-01-10,Imaginary Hotel 4,490,372,62991,1130,574,202021
2024-01-09,Imaginary Hotel 4,490,84,76659,1130,877,245112
2024-01-08,Imaginary Hotel 4,490,170,50058,1130,815,159805
2024-01-07,Imaginary Hotel 4,490,52,85009,1130,481,30224
2024-01-06,Imaginary Hotel 4,490,274,43229,1130,687,121556
2024-01-05,Imaginary Hotel 4,490,205,20990,1130,583,203488
2024-01-04,Imaginary Hotel 4,490,61,6968,1130,235,175770
2024-01-03,Imaginary Hotel 4,490,407,6169,1130,603,90470
2024-01-02,Imaginary Hotel 4,490,179,52148,1130,798,80010
2024-01-01,Imaginary Hotel 4,490,222,17285,1130,228,187511
2023-12-31,Imaginary Hotel 4,490,407,61932,1130,280,232212
2023-12-30,Imaginary Hotel 4,490,114,96658,1130,1055,231987
2023-12-29,Imaginary Hotel 4,490,140,12684,1130,240,249179
2023-12-28,Imaginary Hotel 4,490,34,40635,1130,796,131305
2023-12-27,Imaginary Hotel 4,490,409,44055,1130,181,169757
2023-12-26,Imaginary Hotel 4,490,5,52759,1130,921,139932
2023-12-25,Imaginary Hotel 4,490,485,64321,1130,1059,176010
2023-12-24,Imaginary Hotel 4,490,276,44415,1130,631,175402
2023-12-23,Imaginary Hotel 4,490,439,78757,1130,70,109995
2023-12-22,Imaginary Hotel 4,490,162,82181,1130,993,126948
2023-12-21,Imaginary Hotel 4,490,119,18149,1130,833,47659
2023-12-20,Imaginary Hotel 4,490,412,83544,1130,172,144752
2023-12-19,Imaginary Hotel 4,490,411,23206,1130,933,109615
2023-12-18,Imaginary Hotel 4,490,188,66248,1130,457,157487
2023-12-17,Imaginary Hotel 4,490,393,74989,1130,372,117282
2023-12-16,Imaginary Hotel 4,490,417,77989,1130,263,147174
2023-12-15,Imaginary Hotel 4,490,222,10605,1130,584,180551
2023-12-14,Imaginary Hotel 4,490,362,98789,1130,577,194870
2023-12-13,Imaginary Hotel 4,490,354,79308,1130,184,97676
2023-12-12,Imaginary Hotel 4,490,133,94107,1130,1091,225367
2023-12-11,Imaginary Hotel 4,490,40,12999,1130,311,145817
2023-12-10,Imaginary Hotel 4,490,284,65381,1130,954,184954
2023-12-09,Imaginary Hotel 4,490,489,58038,1130,823,186160
2023-12-08,Imaginary Hotel 4,490,468,11277,1130,979,228436
2023-12-07,Imaginary Hotel 4,490,375,93041,1130,135,155045
2023-12-06,Imaginary Hotel 4,490,263,8567,1130,196,134069
2023-12-05,Imaginary Hotel 4,490,488,70346,1130,1090,223453
2023-12-04,Imaginary Hotel 4,490,402,38277,1130,391,229166
2023-12-03,Imaginary Hotel 4,490,106,17274,1130,874,36758
2023-12-02,Imaginary Hotel 4,490,326,8881,1130,1033,125184
2023-12-01,Imaginary Hotel 4,490,0,60382,1130,551,88814
